level_0,Date,Close,High,Low,Open,Volume,Month,Year,Daily Price Change,Percentage Price Change,MA7,MA30,Daily Return,Monthly Return,Volatility,High Low Difference
340,2023-10-13,176.61550903320312,179.6570151987734,175.91437292525092,179.1533924067404,51427100,October,2023,-2.5378833735372837,-1.4165979998723144,176.21910095214844,174.75570119222004,-1.029273244539053,-1.029273244539053,1.3286973825305202,3.7426422735224776
341,2023-10-16,176.4871063232422,176.8426091520335,174.3047110276888,174.54171793626583,52517000,October,2023,1.9453883869763615,1.1145692903553999,176.75658089773995,174.4021728515625,-0.07270183160233978,-0.07270183160233978,1.3153353443748164,2.537898124344707
342,2023-10-17,174.93673706054688,176.19087429527403,172.61610626933813,174.44298390478113,57549400,October,2023,0.4937531557657451,0.28304558011645675,176.7086138044085,173.98906504313152,-0.8784603561099558,-0.8784603561099558,1.3198925641437518,3.574768025935896
343,2023-10-18,173.64308166503906,175.36134782882195,172.92220637857343,173.38633548485706,54764400,October,2023,0.2567461801820059,0.14807751687238882,176.26422991071428,173.75634155273437,-0.7394989853160894,-0.7394989853160894,1.1631380095699577,2.4391414502485134
344,2023-10-19,173.2678680419922,175.6181228712257,173.00123711265553,173.84060845589931,59302900,October,2023,-0.5727404139071268,-0.3294629597735343,175.85088675362724,173.68721669514974,-0.21608325505917403,-0.21608325505917403,1.0365126315221125,2.616885758570163
345,2023-10-20,170.7200927734375,173.22835212793277,170.4830858385587,173.11972583296543,64244000,October,2023,-2.399633059527929,-1.386111864481125,174.87466648646765,173.51275736490885,-1.4704257040533464,-1.4704257040533464,1.0661066492521851,2.745266289374058
346,2023-10-23,170.83860778808594,171.8359838309846,167.80695589693704,168.77472302133776,55980100,October,2023,2.063884766748174,1.2228636669054065,173.78700038364954,173.30340576171875,0.0694206597027236,0.0694206597027236,1.0570400014706036,4.029027934047548
347,2023-10-24,171.27313232421875,171.5002546035217,169.30798893538747,170.88800538620347,43816600,October,2023,0.38512693801527575,0.22536803396171462,173.0238037109375,173.20926513671876,0.2543479730716447,0.2543479730716447,1.0150396624137352,2.1922656681342403
348,2023-10-25,168.96234130859375,170.89784530264086,168.51795139973865,169.73259505065448,57157000,October,2023,-0.7702537420607314,-0.45380425712035993,171.94883728027344,173.10689341227214,-1.3491847695356496,-1.3491847695356496,1.0217755795203813,2.379893902902211
349,2023-10-26,164.804931640625,169.2388405091802,163.600172706508,168.2414494672427,70625300,October,2023,-3.4365178266176883,-2.042610686902571,170.5014365059989,172.81557922363282,-2.4605540120775427,-2.4605540120775427,1.0957777945976606,5.638667802672188
350,2023-10-27,166.11830139160156,166.8490614359056,164.745668316651,164.82467062426355,58499100,October,2023,1.2936307673380156,0.7848526330666803,169.4264678955078,172.59207407633463,0.7969238164792891,0.7969238164792891,1.1085529165337642,2.103393119254605
351,2023-10-30,168.16244506835938,169.03145545417337,166.7601878982554,166.90832288755587,51131000,October,2023,1.2541221808035061,0.7513838489937935,168.6971217564174,172.33927205403646,1.2305349017138312,1.2305349017138312,1.085456918569306,2.271267555917973
352,2023-10-31,168.63644409179688,168.764809656098,165.8022909489589,167.23418704526227,44846000,October,2023,1.4022570465346007,0.8384990361779778,168.39945765904017,172.0660624186198,0.28186972617150197,0.28186972617150197,1.0790643611489659,2.962518707139111
353,2023-11-01,171.79649353027344,172.05323977559237,167.9945877763323,168.86359824995364,56934900,November,2023,2.932895280319798,1.7368428191246381,168.53629847935267,172.01602986653646,1.8738828700375132,,1.0821785589502801,4.058651999260064
354,2023-11-02,175.3514862060547,175.55885407348563,173.2678474852133,173.32709544733643,77334800,November,2023,2.024390758718255,1.1679597777217376,169.1189204624721,172.13584747314454,2.069304560721319,2.069304560721319,1.1341139753658953,2.2910065882723245
355,2023-11-03,174.44296264648438,174.61085195895754,171.18420427007575,172.06308417750907,79829200,November,2023,2.3798784689753063,1.3831429794203283,169.90186636788505,172.19707285563152,-0.5181156882255955,-0.5181156882255955,1.136274899880122,3.4266476888817863
356,2023-11-06,176.99075317382812,177.18825142381783,174.00849494223715,174.17636920813592,63841300,November,2023,2.814383965692201,1.6158242237378888,171.64269801548548,172.3007609049479,1.4605292691038274,1.4605292691038274,1.1589755296784596,3.1797564815806822
357,2023-11-07,179.54843139648438,180.1606805785339,176.7340319643902,176.94139988237026,70530000,November,2023,2.6070315141141123,1.473386960794508,173.56128801618303,172.6253219604492,1.4450914394065872,1.4450914394065872,1.092176526733223,3.4266486141437156
358,2023-11-08,180.60504150390625,181.15804266662397,179.3212801943679,180.07179468790036,49340300,November,2023,0.5332468160058852,0.29613011684040036,175.33880179268974,173.03546651204428,0.5884819484101467,0.5884819484101467,1.0749087037498914,1.8367624722560834
359,2023-11-09,180.13104248046875,181.81966995293172,179.53853262491765,180.67417400336532,53763500,November,2023,-0.543131522896573,-0.30061381262296866,176.98088727678572,173.42125295003254,-0.2624506046400965,-0.2624506046400965,1.0787506587125655,2.2811373280140685
360,2023-11-10,184.31369018554688,184.48180071812672,181.47581782404296,181.9108954867133,66133400,November,2023,2.4027946988335884,1.3208635427827289,178.76905822753906,173.9293441772461,2.3220027195099524,2.3220027195099524,1.1446094927949797,3.0059828940837576
361,2023-11-13,182.7315826416016,183.9478113332898,182.14818998578377,183.7401702602705,43627500,November,2023,-1.008587618668912,-0.5489205856510493,179.82335771833147,174.30108998616535,-0.8583776616661432,-0.8583776616661432,1.1405708825672682,1.7996213475060188
362,2023-11-14,185.342041015625,186.0045400899508,184.214801307548,185.5991254795717,60108400,November,2023,-0.25708446394671114,-0.1385159888455442,181.38036891392298,174.80428873697917,1.4285753651810618,1.4285753651810618,1.1454033813164022,1.7897387824028215
363,2023-11-15,185.9056396484375,187.3789678351275,185.67821821290843,185.7474419604177,53790500,November,2023,0.15819768801981127,0.085168165090275,182.65392412458147,175.28479868570963,0.3040856946023407,0.3040856946023407,1.1423845155538201,1.700749622219064
364,2023-11-16,187.58663940429688,188.8226485285232,186.5384909930313,187.4482069859036,54412900,November,2023,0.13843241839327902,0.07385102296747462,183.80223955426897,175.7801951090495,0.9042220338437712,0.9042220338437712,1.145348898003266,2.284157535491886
365,2023-11-17,187.56686401367188,188.24914348244,186.4594046371221,188.12059370194677,50922700,November,2023,-0.553729688274899,-0.2943482568166957,184.79678562709265,176.19000701904298,-0.010542003784386189,-0.010542003784386189,1.1238961457257368,1.7897388453178849
366,2023-11-20,189.30715942382807,189.7620174322178,187.75473976876387,187.76462241033667,46505100,November,2023,1.5425370134913976,0.8215269701447653,186.10765947614397,176.60845336914062,0.9278266815983871,0.9278266815983871,1.1255513552596077,2.0072776634539196
367,2023-11-21,188.50624084472656,189.3763961789433,187.61632022600733,189.26762676216623,38134500,November,2023,-0.761385917439668,-0.4022800573266688,186.70659528459822,177.01995239257812,-0.42307886375727577,-0.42307886375727577,1.12719969089947,1.7600759529359777
368,2023-11-22,189.1687469482422,190.77061015607987,188.69412360666135,189.3467401313375,39617700,November,2023,-0.17799318309531031,-0.09400382756621425,187.62619018554688,177.40712280273436,0.35145048808296053,0.35145048808296053,1.1225430189766215,2.0764865494185187
369,2023-11-24,187.8437042236328,188.76328767363577,187.1317618355013,188.733624664797,24048300,November,2023,-0.889920441164179,-0.47152193613869003,187.9835706438337,177.7201705932617,-0.7004554113644978,-0.7004554113644978,1.1334090933390872,1.631525838134479
370,2023-11-27,187.6657257080078,188.53588093642716,186.78568783853885,187.79427548166112,40552600,November,2023,-0.12854977365330456,-0.0684524452748071,188.2350115094866,178.08851114908853,-0.09474819311118265,-0.09474819311118265,1.1117387335174604,1.7501930978883138
371,2023-11-28,188.26890563964844,188.9413024556769,187.2800983304318,187.6558499360948,38415400,November,2023,0.6130557035536413,0.32669149603511644,188.33247811453683,178.48123779296876,0.3214118770835661,0.3214118770835661,1.1106297383265475,1.6612041252450922
372,2023-11-29,187.2504119873047,189.9399687403027,186.8548951480992,188.76328577486603,43014200,November,2023,-1.5128737875613467,-0.8014661226896205,188.28727068219865,178.89169362386068,-0.540978155093319,-0.540978155093319,1.1007685487309882,3.085073592203514
373,2023-11-30,187.82394409179688,188.18981305356235,186.08364867108205,187.71517468500207,48794400,November,2023,0.1087694067948064,0.05794385402103391,188.07538277762276,179.36438903808593,0.30629150473167055,0.30629150473167055,1.085365469987839,2.1061643824803014
374,2023-12-01,189.0995178222656,189.4159283197641,187.11200544734405,188.19969953750024,45704800,December,2023,0.8998182847653595,0.4781188742472268,188.16013663155692,179.8921106974284,0.6791326508644113,,1.0839110108069827,2.3039228724200598
375,2023-12-04,187.30975341796875,187.92282418358675,185.3519192531924,187.8536004326293,43389500,December,2023,-0.5438470146605425,-0.28950577120058163,187.89456612723214,180.44509938557943,-0.9464669317555074,-0.9464669317555074,1.05836111289936,2.570904930394363
376,2023-12-05,191.25509643554688,192.2241233156588,188.05135551468544,188.081033613139,66628400,December,2023,3.174062822407876,1.6876038808551836,188.3819078717913,181.12564900716146,2.1063201171240387,2.1063201171240387,1.1063122976480362,4.172767800973361
377,2023-12-06,190.1674346923828,192.58011192579397,189.95977851245675,192.27358406476236,41089700,December,2023,-2.106149372379548,-1.0953919554909561,188.73929486955916,181.75545908610027,-0.5686968679188165,-0.5686968679188165,1.119734101287864,2.620333413337221
378,2023-12-07,192.09559631347656,192.817421410012,191.42319951100376,191.46276025185608,47477700,December,2023,0.6328360616204805,0.3305269707738613,189.2859649658203,182.526567586263,1.0139283964222257,1.0139283964222257,1.0780230259302703,1.3942218990082438
379,2023-12-08,193.5194854736328,193.79635031367133,191.50231010992096,192.02637677770835,53406400,December,2023,1.4931086959244624,0.7775539595026052,190.1815468924386,183.4837193806966,0.7412398761253325,0.7412398761253325,0.9298597049705631,2.29404020375037
380,2023-12-11,191.0177764892578,191.3243194093573,189.2774811684409,190.9485678278168,60943700,December,2023,0.06920866144102433,0.03624466118197417,190.63780866350447,184.31370188395184,-1.2927426807962772,-1.2927426807962772,0.9865645606826868,2.0468382409164008
381,2023-12-12,192.5306701660156,192.54055280703432,189.57413099725628,190.9189094878757,52696900,December,2023,1.6117606781398877,0.8442121749298188,191.12797328404017,185.1259760538737,0.7920172167027895,0.7920172167027895,0.9781405085230825,2.9664218097780406
382,2023-12-13,195.74429321289065,195.7838388648497,192.66910200901864,192.9064060967763,70404200,December,2023,2.8378871161143593,1.4711212414017305,192.3329075404576,186.02957102457682,1.6691486318018978,1.6691486318018978,1.0020895472550972,3.114736855831069
383,2023-12-14,195.8926239013672,197.3857175620074,193.964452594447,195.8036348613561,66831600,December,2023,0.08898904001108576,0.045448104206082175,192.9954114641462,186.83277537027996,0.07577778439507021,0.07577778439507021,0.9705409380143362,3.4212649675603757
384,2023-12-15,195.3586578369141,196.17935458626624,194.79503045579116,195.3190970971854,128538400,December,2023,0.039560739728699446,0.020254414604945217,193.7370147705078,187.4996810913086,-0.27258099555701465,-0.27258099555701465,0.9284942564518989,1.384324130475079
385,2023-12-18,193.6974639892578,194.4291868327445,192.21425301938103,193.8952224343076,55751900,December,2023,-0.1977584450498,-0.10199242795515566,193.96585300990515,188.14149780273436,-0.8503302930362278,-0.8503302930362278,0.9412823938141932,2.214933813363473
386,2023-12-19,194.73570251464844,194.74558515548247,193.69745188302565,193.96443406555755,40714100,December,2023,0.7712684490908828,0.3976339542898899,194.1395983014788,188.73299611409504,0.5360103865108989,0.5360103865108989,0.9186637989602097,1.0481332724568233
387,2023-12-20,192.6493377685547,195.46742966263125,192.6493377685547,194.69616113684165,52242800,December,2023,-2.046823368286965,-1.0512910764831984,194.37267848423548,189.16969299316406,-1.0713827609176163,-1.0713827609176163,0.9275243437768598,2.8180918940765594
388,2023-12-21,192.50099182128903,194.87413831888384,191.33420648650613,193.90511142023345,46482500,December,2023,-1.404119598944419,-0.7241271716150868,194.36843872070312,189.56622467041015,-0.07700309224206725,-0.07700309224206725,0.926839731073803,3.539931832377704
389,2023-12-22,191.43310546875,193.2228443252002,190.81015202156476,192.9954077755279,37149600,December,2023,-1.5623023067778945,-0.8095023217314069,193.75255475725447,189.94296010335287,-0.5547432989490342,-0.5547432989490342,0.9335653583159538,2.4126923036354526
390,2023-12-26,190.88926696777344,191.7198615425509,190.67172813799797,191.44299668429173,28919300,December,2023,-0.5537297165182906,-0.2892399962958401,193.03778948102678,190.16214599609376,-0.2840880106107613,-0.2840880106107613,0.8472591809310616,1.0481334045529138
391,2023-12-27,190.98812866210935,191.3342172608312,188.95118798803827,190.33552729492325,48087700,December,2023,0.6526013671860937,0.3428689201963297,192.4134281703404,190.43736419677734,0.05179007489855003,0.05179007489855003,0.8270581576584703,2.3830292727929248
392,2023-12-28,191.413330078125,192.4812438348005,191.00791544042357,191.9670597842524,34049900,December,2023,-0.5537297061273989,-0.2884503761998145,192.08712332589286,190.63974049886068,0.22263237982078632,0.22263237982078632,0.7913431258750118,1.4733283943769209
393,2023-12-29,190.3750457763672,192.2241103808097,189.5839970121992,191.7297067892047,42672100,December,2023,-1.3546610128375107,-0.7065472719503395,191.46417236328125,190.788720703125,-0.5424305095857451,-0.5424305095857451,0.7992556050850006,2.6401133686104856
394,2024-01-02,183.5621795654297,186.3308429174033,181.8317668564464,185.0552730997862,82488700,January,2024,-1.4930935343565181,-0.8068365247562584,190.16600690569197,190.65457204182943,-3.5786550611998535,,1.0269240824329928,4.499076060956895
395,2024-01-03,182.1877593994141,183.79952025374087,181.37693010719957,182.15809638511385,58414500,January,2024,0.02966301430024032,0.01628421403654085,188.69268798828125,190.4752685546875,-0.7487490992259094,-0.7487490992259094,1.0343389401162895,2.422590146541296
